	date	content	sentiment_score
567	2022-03-29	bitcoin breaks resistance . momentum turned positive first time since july although significant price rally could delayed.	0.46814185
568	2022-03-29	crypto funds see largest inflows since mid december . two straight weeks outflows million flowed crypto funds seven days march 25.	-0.26673803
569	2022-03-29	market wrap bitcoin rallies crypto holders accumulate . crypto prices rising luna foundation guard purchased billion worth btc.	-0.68338466
570	2022-03-29	first mover asia japan china regional powers still put faith bills gold cryptos climb higher . observers viewed bitcoin ushering new era financial sovereignty amid growing uncertainty long term u.s. economic dominance globally many countries still investing gold u.s. treasury bills.	0.66546524
571	2022-03-29	terra luna set new highs nearly . prices increased nearly 10 percent past 24 hours.	0.81048083
572	2022-03-29	bitcoin nears 200 day average ahead seasonally bullish period triggers liquidations . continued buying support terra luna foundation guard one observer said.	-0.013731241
573	2022-03-29	first mover americas ether net issuance points supply squeeze ahead waves hits record high . latest moves crypto markets context march 29 2022.	-0.2980838
574	2022-03-30	first mover americas bitcoin trades discount japanese yen markets . latest moves crypto markets context march 30 2022.	-0.2557957
575	2022-03-30	aave token rockets 97 percent since upgrade strengthening defi capabilities . version 3 upgrade introduced several features make aave lucrative lenders borrowers.	0.68365145
576	2022-03-30	bitcoin holds steady luna foundation guard resumes purchases . organization splurged cryptocurrency last week resumed buying btc wednesday one day hiatus according one observer.	0.19624689
577	2022-03-30	first mover asia bc technology group crypto platform made big gains 2021. investors unimpressed . osl accounts hong kong company business rose 63 percent 2021 stock price lagged bitcoin assets bitcoin ether tread water.	0.48007226
578	2022-03-30	market wrap cryptos mixed volatility fades analysts see risk selling pressure . traditional safe assets declined tuesday russia ukraine tensions eased indicators point pause risk rally.	-0.46484303
579	2022-03-30	bitcoin holding .5k aims 8 day winning streak . crypto flat day 17 percent since began heading higher one week ago.	0.7914096
580	2022-03-30	tracking luna foundation guard bitcoin purchases . thanks transparency bitcoin watch along lfg moves ust towards bitcoin backed existence.	0.4603194
581	2022-03-30	bitcoin approaching resistance support . btc appears overbought although pullbacks cold brief.	0.35682285
582	2022-03-31	market wrap crypto sentiment improves though risk remains russia plays peace talks . bitcoin fear greed index highest level since november . altcoins outperform.	-0.015101532
583	2022-03-31	bitcoin flirts 9 day winning streak nears . bitcoin price stays flat jumps past week.	0.069304734
584	2022-03-31	first mover asia india continues restrictive approach crypto bitcoin ether run place . indian tax authority recent revision seized taxes penalties crypto exchanges reflects government harsh stance toward digital assets solana banner day.	-0.7734745
585	2022-03-31	shiba inu metaverse feature 100k land plots . developers decided use ethereum native cryptocurrency ether land pricing token.	0.03168814
586	2022-03-31	zilliqa zil quadruples optimism around start metaverse service metapolis . metapolis metaverse service offering powered zilliqa blockchain scheduled released saturday.	0.39355493
587	2022-03-31	solana sol highest gainer among major cryptos bitcoin holds . investors looking allocate capital altcoins major cryptocurrencies appetite risk back one analyst said.	0.56961304
588	2022-03-31	growing digital asset lifeline ukraine . crypto donations major source support ukraine defense humanitarian efforts . meanwhile russian citizens may also embrace crypto economy currency craters due international sanctions.	0.4151
589	2022-03-31	fed preferred inflation gauge 6.4 percent february four decade high . bitcoin remained roughly flat release commerce department report.	-0.25741202
590	2022-03-31	first mover americas ether bitcoin ratio track monthly gain . latest moves crypto markets context march 31 2022.	0.44974217
591	2022-04-01	bitcoin drops support analysts point seasonally bullish april month ahead . psychological phenomenon tied beginning spring may cause bitcoin prices jump april one analyst commented.	-0.8889782
592	2022-04-01	solana based gmt tokens surge 54 percent zil sees liquidations . futures several large cap cryptocurrencies saw millions dollars liquidations cryptocurrencies dipped lower.	-0.87677765
593	2022-04-01	citi sees metaverse economy large 2030. virtual world could next generation internet bank analysts said report.	0.0971166
594	2022-04-01	us adds 431k jobs march unemployment rate nears pre pandemic level . bitcoin ticked 1 percent monthly jobs report released.	-0.64367664
595	2022-04-01	bitcoin ends q1 closely following p 500. data tradingview shows correlation bitcoin p 500 bitcoin drops 000.	-0.9249432
596	2022-04-01	okx offering bitcoin ether trading pairs terra ust . spot trading solana sol avalanche avax tokens ust stablecoins also launched.	0.16682516
597	2022-04-01	market wrap cryptos slide amid higher volatility returns typically strong april . bitcoin stocks entering seasonally strong period.	-0.08082104
598	2022-04-01	first mover asia tailwinds south korea crypto industry bitcoin ether plunge . report earlier week sk group .6 billion investment next three years semiconductors blockchain follows presidential campaign made crypto friendly policies important issue major altcoins also decline.	-0.9182981
599	2022-04-01	bitcoin guppy indicator flashes green bulls . technical studies aligned bullish friday u.s. jobs report could play spoilsport.	-0.24993923
600	2022-04-02	first mover americas bitcoin risk rally . latest moves crypto markets context april 1 2022.	-0.15664062
601	2022-04-02	bitcoin holds support resistance . upside momentum signals remain intact.	0.33502066
602	2022-04-02	riot blockchain files sell stock . proceeds market offering would used general corporate purposes may include investments existing future projects.	-0.42874187
603	2022-04-02	market wrap bitcoin rebounds amid lower volatility altcoins outperform . aave rallied 20 percent compared 4 percent gain eth 9 percent rise sol friday.	0.21592626
604	2022-04-03	q1 bull market back . q1 uninspiring bitcoin price ticked closed quarter potentially signaling renewed strength crypto market.	0.2347261
605	2022-04-03	pudgy penguins nft collection looks next chapter .5m sale . collection 8 888 digital penguins sold la based entrepreneur luca netz 750 eth deal.	0.16946517
606	2022-04-04	first mover asia dbs bank ditching retail exchange delivers small blow osl less singapore crypto industry bitcoin rises late sunday . even news broke stock osl parent bc technology group continued week long winning streak hong kong markets rising 5 percent bitcoin ether.	0.4024196
607	2022-04-04	post merge ether commodity linked bond could rally bitmex co founder says . post merge bond like appeal esg compliant label would make ether attractive layer 1 cryptocurrencies according bitmex co founder arthur hayes.	0.8226822
608	2022-04-04	dogecoin spikes 10 percent news musk stake twitter . prices meme coins rose tandem.	0.7351004
609	2022-04-04	waves usdn stablecoin loses peg drops 15 percent amid manipulation scare . usdn market capitalization nearly doubled million march.	0.009878784
610	2022-04-04	frax finance fxs jumps terra introduces stablecoin pool 4pool . liquidity four major protocols would used make curve 4pool attractive users.	0.3794821
611	2022-04-04	first mover americas new bitcoin use case buying fuel . latest moves crypto markets context april 4 2022.	0.08217009
612	2022-04-05	first mover americas bitcoin pause fails deter optimism . latest moves crypto markets context april 5 2022.	-0.05141218
613	2022-04-05	bitcoin reserve risk suggests opportunity long term accumulation . indicator trades low levels heavy investor accumulation hodling preferred market strategy blockchain analytics firm said.	0.3453881
614	2022-04-05	first mover asia crypto offering new opportunities inflation worried indonesian investors bitcoin flat . report crypto exchange gemini found two five indonesians cryptocurrencies ether also held ground.	-0.21687405
615	2022-04-05	introducing market wrap new look coindesk newsletters . debuting third daily newsletter new design rest.	0.01538576
616	2022-04-05	crypto funds draw inflows second straight week . million flowed digital asset funds week april 1 coinshares reported monday.	-0.47140822
617	2022-04-05	bitcoin weighed resistance support . short term momentum turned negative typically occurs first week month.	-0.29242653
618	2022-04-05	celo rises 15 percent barcelona reveal connect world campaign . team announced monday celo connect barcelona launching campaign incentivize development celo ramps.	0.46837187
619	2022-04-05	market wrap cryptos pull back traders eye opportunities ether versus bitcoin . btc 1 percent stocks rose . waves falls 25 percent.	-0.006162604
620	2022-04-06	proshares aims let investors bet bitcoin new etf . company filed application sec short bitcoin strategy etf.	0.051394075
621	2022-04-06	first mover americas luna foundation guard back buying bitcoin fed minutes deck . latest moves crypto markets context april 6 2022.	0.038492203
622	2022-04-06	luna foundation guard adds nearly bitcoin stack . foundation bigger exposure bitcoin u.s. electric car maker tesla.	0.088870026
623	2022-04-06	metaverse majors struggle user base falls short market expectations . decentraland axie infinity sandbox larger valuations fewer active users non blockchain games.	-0.46980113
624	2022-04-06	bitcoin slumps amid hawkish fed buying activity remains positive . institutional adoption bitcoin could boost confidence among previously considered cryptocurrencies poor investment analysts said.	0.5454872
625	2022-04-06	first mover asia singapore wants control crypto companies call home major cryptos drop . many crypto companies especially roots asia choose register companies singapore city state grown uncomfortable scale arrangement bitcoin ether fall.	-0.4107151
626	2022-04-06	market wrap bitcoin stocks briefly dip fed comments doge rallies . btc roughly flat past 24 hours compared 17 percent rise dogecoin.	-0.1480783
627	2022-04-06	fed brainard says balance sheet reduction happen rapidly . speech comes day federal open market committee release minutes march meeting provide details central bank plan.	-0.4417623
628	2022-04-06	observers cautious bitcoin us inflation adjusted bond yield hits 2 year high . typically rising borrowing costs hurt risk assets one research firm said.	-0.24395254
629	2022-04-07	tax time . really know means crypto . irs provided little clarity digital assets expect additional information anytime soon.	-0.008073057
630	2022-04-07	bitcoin regains .5k fear hits sentiment though remain bullish . market broader recovery january lows remains intact one analyst said.	-0.3317101
631	2022-04-07	emerging defi technology trends watch . introduction crypto bridges self repaying loans synthetic securities . fourth final part series understanding defi.	0.028502503
632	2022-04-07	21shares launches metaverse etp via sandbox sand token . launch marks 21shares 30th cryptocurrency etp offered cross listed euronext paris amsterdam	0.105693914
633	2022-04-07	fed officials discussed shrinking assets month . federal reserve said well placed start reducing holdings starting may.	-0.60893345
634	2022-04-07	first mover asia south korea kimchi premium evaporates major cryptos tumble fed minutes continued global uncertainty . gap bitcoin prices korean crypto exchanges global counterparts declined 20 percent 3 percent past year bitcoin ether tumbled.	-0.8806232
635	2022-04-07	market wrap altcoins underperform traders reduce risk . btc stocks traded lower federal reserve minutes signaled aggressive monetary tightening could coming.	-0.6478554
636	2022-04-07	bitcoin extends pullback toward support . btc broke monthlong uptrend.	-0.17624947
637	2022-04-07	dogecoin solana traders nurse big losses cryptos see liquidations . wednesday figures third highest liquidation losses year.	-0.7068782
638	2022-04-08	first mover americas bitcoin eyes weekly loss ahead us cpi . latest moves crypto markets context april 8 2022.	-0.45239413
639	2022-04-08	near token doubled 4 weeks . venture capitalists vote confidence stablecoin rumors push near token higher.	0.65871465
640	2022-04-08	first mover asia bitcoin set close week underperforming major japan china stocks . investors region risk averse week amid fresh evidence u.s. central bank commitment hawkish monetary policy unsettled macroeconomic environment cryptos mixed.	-0.6551386
641	2022-04-08	frax stablecoin backing feature layer 1 tokens real world loans . using real assets allow frax products operate intended even bear market.	0.05904095
642	2022-04-08	bitcoin stabilizes support resistance . range bound price action could persist days.	-0.101225674
643	2022-04-08	terra backers buy avax tokens bolstering crypto reserves beyond btc . luna foundation guard bought million avax ust stablecoins . terraform labs swapped additional million luna value avax.	0.32183045
644	2022-04-08	first mover americas spot etf speculation grips bitcoin market . latest moves crypto markets context april 7 2022.	-0.4008049
645	2022-04-08	market wrap cryptos recover altcoins lead . btc roughly flat past 24 hours compared 6 percent jump waves 3 percent rise aave.	0.102362856
646	2022-04-09	goldman downgrades robinhood sell amid tough environment crypto brokerages . investment bank also sees headwinds coinbase silvergate capital show first quarter results.	-0.93251574
647	2022-04-09	bitcoin stalls resistance support . current pullback appears temporary ahead seasonal strength.	-0.662489
648	2022-04-09	market wrap cryptos waver speculators lose interest . open interest btc futures market starting decline.	-0.9197172
649	2022-04-10	partying studied bitcoin development . open source software discussions best kept secret bitcoin 2022 miami.	-0.004703003
650	2022-04-11	first mover americas bitcoin bullish trend would fed backstop markets . latest moves crypto markets context april 11 2022.	0.044729244
651	2022-04-11	terra luna leads slide majors ether nears . crypto markets slid monday amid weak trading session asia europe broader markets.	-0.8420911
652	2022-04-11	luna foundation guard holds almost 40 000 btc weekend purchase . luna foundation guard bought million worth bitcoin weekend bitcoin 2 percent.	0.042869292
653	2022-04-11	ukraine crisis propelling crypto market activity blockchain data shows . russians leaving country taking money crypto felt impact far.	-0.702659
654	2022-04-11	first mover asia hsbc metaverse fund hong kong singapore private banking clients bitcoin declines . financial services giant short specifics mystery underscores difficulties defining belongs products ether also falls.	-0.9125231
655	2022-04-11	bitcoin slips mounting macro risks dollar strength overshadow lfg purchases . macro uncertainties keep traditional investors following lfg lead accumulating bitcoin current valuations.	-0.8715117
656	2022-04-12	bitcoin falls first time since mid march . nydig bitcoin focused asset manager cites fears rising inflation tighter fed policy reasons drop.	-0.740503
657	2022-04-12	market wrap bitcoin sell deepens correlation stocks rises . btc 40 percent november peak compared 16 percent drop nasdaq 100 period.	0.26028204
658	2022-04-12	first mover asia mark karpeles ungox wants help investors assess risks crypto products bitcoin drops . ceo infamous mt . gox crypto exchange entering industry rating service . touch latest developments ether also falls.	-0.19590427
659	2022-04-12	long crypto traders feel pain bitcoin slide leads liquidations . nearly 90 percent liquidations past 24 hours came traders betting upside.	-0.7424172
660	2022-04-12	white house damage control mode crypto markets brace 8 percent plus inflation . biden administration blames russia war ukraine extraordinary elevated inflation revealed tuesday data u.s. labor department.	-0.17686734
661	2022-04-12	ichi tokens plunged 90 percent bad debt fiasco rari . cascading liquidations overcollateralized pool rari led sudden price drop observers noted.	-0.81385815
662	2022-04-12	shiba inu solana tokens among 4 added robinhood . shib sol polygon matic compound comp tokens added robinhood crypto.	0.16322827
663	2022-04-12	us inflation jumps fresh 4 decade high 8.5 percent march . u.s. consumer price index accelerated last month supply bottlenecks war related sanctions pushed already elevated inflation higher.	0.03162855
664	2022-04-12	first mover americas crypto traders eye us cpi report monero shines . latest moves crypto markets context april 12 2022.	-0.11839391
665	2022-04-13	luna foundation guard adds btc ust reserves . lfg balance sits .26 billion 75 percent bitcoin.	0.15435103
666	2022-04-13	first mover americas bitcoin 4 year halving cycle may dead . latest moves crypto markets context april 13 2022.	-0.2581933
667	2022-04-13	speculative shib market sees increased hodling . holders remain unfazed buying token recent weeks analytics firm said.	0.7002933
668	2022-04-13	market wrap crypto sell pauses volatility fades altcoins outperform . btc struggled hold shib rallied much 12 percent.	-0.5151477
669	2022-04-13	la inflaci n de ee . uu . marca un r cord en cuatro cadas alcanza 8 5 en marzo . el ndice de precios al consumidor estadounidense se aceler el mes pasado debido problemas de suministro las sanciones relacionadas con la guerra.	0.112504914
670	2022-04-13	bitcoin stabilizes support resistance . selling pressure could fade next days.	0.008265227
671	2022-04-13	first mover asia recycling bad actors crypto bitcoin holds . traders speculate possible economic impact coronavirus related lockdowns china investors u.s. betting whether inflation might nearing peak.	-0.2201185
672	2022-04-14	spread sanctions makes privacy tokens hot bet crypto markets . analysts point ukraine war related financial sanctions reason mask monero xmr among others trading higher.	-0.0029823966
673	2022-04-14	bitcoin jumps rising nasdaq p. largest cryptocurrency whipsaws around 000 level markets digest elevated u.s. inflation readings.	0.31620526
674	2022-04-14	bitcoin holding support resistance . selling pressure weakened could pave way price bounce.	-0.1616381
675	2022-04-14	bitcoin supera los .000 sube junto al nasdaq el p. la mayor criptomoneda se mueve en torno al nivel de los .000 mientras los mercados asimilan las elevadas cifras de inflaci n de los estados unidos.	0.13960074
676	2022-04-14	market wrap cryptos rise bitcoin returns . btc rose 4 percent past 24 hours compared 12 percent rise rune.	0.73683614
677	2022-04-14	first mover asia crypto delicate position china india bitcoin ether rise . countries increased regulation recent months creating less nurturing environment crypto industry major cryptos green wednesday trading.	0.7295483
678	2022-04-14	biden executive order smash barriers crypto . digital assets industry generally positive move could lead coordinated government approach regulating crypto.	0.30173835
679	2022-04-15	xrp dogecoin outperform crypto markets continue slide . xrp rise came amid positive sentiment payments tokens ripple founder brad garlinghouse said company ongoing defense sec lawsuit going much better expected.	0.011149168
680	2022-04-15	bitcoin regains sentiment turns extreme fear . analysts continue remain bullish future prices world largest cryptocurrency.	-0.72254753
681	2022-04-15	first mover asia taiwan chip manufacturer tsmc remains crypto skeptic major cryptos decline . company burned last major crypto bear market mention mining last earnings report bitcoin ether drop.	-0.91683114
682	2022-04-15	twitter closes session musk calls shareholder vote . happened today regards elon musk effort hostile takeover twitter.	-0.029557947
683	2022-04-15	bitcoin neutral support resistance . bullish countertrend signals require weekly price closes.	-0.37138915
684	2022-04-15	bybit replaces cme . 2 bitcoin futures exchange open interest . one trader cites bybit higher leverage limit factors may play analysts say.	-0.117489964
685	2022-04-15	terraform labs gives luna tokens luna foundation guard . lfg reserves stand .4 billion.	0.029418744
686	2022-04-15	market wrap bitcoin dips macro geopolitical uncertainties remain . cryptos stocks traded choppy range far year.	-0.9116569
687	2022-04-16	market wrap cryptos mixed amid nft slowdown meme coins surge . shortened week traditional markets u.s. stock exchanges closed friday bitcoin struggled direction hovering around doge shib experienced wild swings.	-0.52867484
688	2022-04-17	bitcoin risk risk asset maybe neither . high inflation everyone piled bitcoin price shot right quite	0.2772616
689	2022-04-18	first mover asia terra 2022 version corporate bitcoin buying cryptos hold steady weekend trading . luna foundation guard holds .7 billion bitcoin crypto markets seem unimpressed purchases year bitcoin ether flat.	-0.29936734
690	2022-04-18	bitcoin slips support level .5k us tax return deadline approaches . tax related selling seems aggravated macro driven weakness bitcoin market.	-0.79558176
691	2022-04-18	shiba dogecoin among biggest losers macro fears lead market fall . bitcoin traded pivotal support 000 european trading hours monday reaching lowest price nearly month.	-0.880417
692	2022-04-18	first mover americas bitcoin exchange balance hits 3.5 year low . latest moves crypto markets context april 18 2022.	-0.4653465
693	2022-04-18	es bitcoin un activo de riesgo seguro tal vez sea ni uno ni el otro . subi la inflaci n todos quisieron adquirir bitcoin su precio se dispar verdad exactamente	0.20346256
694	2022-04-19	bitfinex exchange back online issues cause 2 hour outage . platform underwent maintenance trading halted.	-0.8564472
695	2022-04-19	first mover americas bitcoin struggles dollar breaks multi year bearish trend line . latest moves crypto markets context april 19 2022.	-0.16821277
696	2022-04-19	crypto options traders adopt new strategies profit defi led volatility gyrations . defi option vaults put downward pressure implied volatility every friday creating window opportunity savvy traders short sell volatility ahead event.	-0.34317046
697	2022-04-19	hut 8 deal become 100 percent self mining company . digital asset miner buy hosted rigs medicine hat mining facility alberta.	0.054660067
698	2022-04-19	bnb chain burns worth bnb tokens . tokens burned automatically first time quarter.	0.023886677
699	2022-04-19	terra luna surges 17 percent ust becomes third largest stablecoin . terra also purchased record amounts convex tokens past month research found.	0.5175474
700	2022-04-19	first mover asia bitcoin minnows pushed whales side bitcoin ether steady . btc briefly touched five week low around 547 early monday bounced ended trading day higher.	0.04549831
701	2022-04-19	tether paolo ardoino ust fun games coin . algorithmic stablecoin growth surpassed larger rivals.	0.48408258
702	2022-04-19	privacy focused monero plans hard fork july xmr surges 11 percent monerun . hard fork would see version fifteen monero launched several upgrades improved security.	0.82629013
703	2022-04-20	first mover americas bitcoin bid real bond yield remains negative main street . latest moves crypto markets context april 20 2022.	-0.46613634
704	2022-04-20	australia crypto etf market heats two spot funds set launch . 21shares etf securities introduce australia first spot exchange traded products bitcoin ether next week.	0.09113352
705	2022-04-20	bitcoin 30 day volatility slips 17 month low . market makers defi option vaults perhaps invisible force helping create boundary prices.	-0.21580854
706	2022-04-20	first mover asia germany really crypto friendly jurisdiction maybe bitcoin gains . btc continuing recovery five week low monday.	-0.00068870187
707	2022-04-20	market wrap altcoins outperform sentiment improves bitcoin within value zone . btc 2 percent past 24 hours compared 11 percent rise rune luna.	0.6563771
708	2022-04-20	bitcoin price rises second day hopes soft landing . largest cryptocurrency continues rebound five week low.	-0.5434541
709	2022-04-20	bitcoin stabilizes resistance . recovery phase remains intact albeit within wide trading range.	0.7846231
710	2022-04-20	silvergate capital may expand bitcoin lending program ceo says . comment came bank reported earnings beat estimates sending shares 13 percent.	0.8668219
711	2022-04-20	crypto funds see outflows bitcoin gets interest rate sensitive . million flowed digital asset funds week april 15.	-0.35873377
712	2022-04-21	first mover americas bitcoin tops .5k commerzbank revives hopes mainstream crypto adoption . latest moves crypto markets context april 21 2022.	0.41708297
713	2022-04-21	spot crypto pump dump schemes . crypto favorite scam prevalent taking new forms.	0.0041848216
714	2022-04-21	0x protocol token surges 47 percent coinbase nft partnership . partnership coinbase nft 0x protocol sent zrx token soaring 47 percent rally past 24 hours.	0.9115193
715	2022-04-21	bitcoin investors eye 200 day average three day rally analyst says . cryptocurrency recent bounce 000 restored short term bullish bias.	0.3512126
716	2022-04-21	bitcoin ndice de volatilidad de 30 cae nivel bajo en 17 meses . los creadores de mercado de las b vedas de opciones defi son quiz la fuerza invisible que ayuda crear un l mite para los precios.	0.15497568
717	2022-04-21	bitcoin holding support higher price lows resistance . loss downside momentum daily chart could keep short term buyers active.	-0.009083062
718	2022-04-21	market wrap bitcoin fades alts still ahead apecoin pumps . btc roughly flat past 24 hours compared 24 percent rally ape.	0.20253953
719	2022-04-21	bitcoin quick reversal two day rally leaves price back . bitcoin analysts still long term bullish even cryptocurrency gives gains past two days.	-0.046140373
720	2022-04-21	first mover asia bitcoin minnows punching weight class btc holds around 500 ape surges rumors . indecisiveness ruled markets wednesday bitcoin flipped gains losses day.	-0.06312312
721	2022-04-22	bailout fund backstop bouncy ball lfg bitcoin reserve might work . developers fast growing ust stablecoin say coin value peg backed anything blockchain based algorithm . need multibillion dollar bitcoin reserve case emergency would work	0.29966742
722	2022-04-22	first mover americas bitcoin holds yuan drop may add risk aversion . latest moves crypto markets context april 22 2022.	-0.39581808
723	2022-04-22	retail interest bitcoin dwindling google data suggests . data google search trends suggest retail interest bitcoin major cryptocurrencies could waning.	-0.9362103
724	2022-04-22	crypto traders find ether options attractive implied volatility slides . makes sense buy options volatility low one observer said.	0.20973742
725	2022-04-22	market wrap bitcoin rise loses steam fed comments . tighter monetary policy headwind stocks cryptos indicators remain bullish short term.	-0.24582332
726	2022-04-22	impulso alcista de bitcoin se fortalece pesar de una pausa corto plazo . btc mantiene su apoyo similar lo que ocurri finales de marzo antes del aumento de 6 percent en el precio.	0.22215158
727	2022-04-22	bitcoin nearly hits trades 10 day high . price action bitcoin btc super dramatic lately general direction higher.	0.61346817
728	2022-04-22	fed powell says 50 basis point hike table . federal reserve chair spoke panel global economy presented international monetary fund.	-0.022870727
729	2022-04-22	first mover asia year coinbase ipo listed crypto firms water compared bitcoin performance btc retreats . fed chair jerome powell suggested series interest rate increases might higher usual 0.25 percentage point.	-0.05626318
730	2022-04-23	us treasury sanctions north korea linked eth wallets ronin hack . three new wallets join ethereum address added sanctions list last week.	0.034049988
731	2022-04-23	bitcoin extends pullback support resistance . btc struggling sustain positive momentum past days.	0.34628814
732	2022-04-23	market wrap cryptos slip bitcoin struggles hold . btc declined much 4 percent past 24 hours compared 2 percent dip eth.	-0.77706105
733	2022-04-23	traders de cripto ven atractivas las opciones de ether ante la ca da de la volatilidad impl cita . tiene sentido comprar opciones ya que la volatilidad es muy baja dijo un observador.	0.16154326
734	2022-04-24	exchanges low volumes . even though bitcoin price range bound crypto exchange volumes yearly lows reason worry yet.	-0.784948
735	2022-04-25	shiba inu quema masiva elimina 11.000 millones de tokens . una suma de shib valuada en .000 fue quemada en las primeras 24 horas de operaci n de acuerdo los datos.	0.14375003
736	2022-04-25	binance extended crypto exchange dominance march . exchange captured 30 percent spot volume market share last month extending lead competitors including coinbase okx.	0.5332892
737	2022-04-25	first mover americas bitcoin death cross . latest moves crypto markets context april 25 2022.	-0.011255214
738	2022-04-25	first mover asia metaverse subject earth boring old rules . gamefi adoption hitting obstacles worldwide including china south korea laws converting game tokens currency.	0.15113507
739	2022-04-25	shiba inu owners flock burn portal 11b tokens removed . shib valued 000 burned first 24 hours operation data shows.	-0.33259037
740	2022-04-25	bitcoin falls six week low amid risk sentiment . remember level bearishness amongst contacts twitter even back cycle lows january one fund manager said.	-0.81517774
741	2022-04-25	dogecoin surges nearly 9 percent amid reports twitter accept musk takeover offer . futures twitter twtr trading frankfurt also jumped 6.48 percent.	0.82970893
742	2022-04-26	crypto funds saw minor outflows last week . million flowed digital asset funds week april 22.	-0.37754032
743	2022-04-26	bitcoin holding support resistance . btc price range could persist another week.	-0.43657294
744	2022-04-26	bitcoin recovers dipping earlier 6 week low . bitcoin trading 100 falling nearly 200.	-0.6463968
745	2022-04-26	bitcoin se recupera por encima de los .000 despu de caer su nimo de seis semanas . bitcoin cotiza en torno los .100 tras caer casi hasta los .200.	0.1823825
746	2022-04-26	market wrap cryptos mixed global uncertainty lingers dogecoin pumps . btc roughly flat past 24 hours compared 26 percent rally doge.	-0.34516758
747	2022-04-26	first mover asia slow start week crypto china lockdowns drag stocks p 500 . major equity markets asia declined significantly recent months bitcoin followed similar pattern.	-0.92390627
748	2022-04-26	dogecoin apecoin see higher usual liquidations volatile trading . futures tracking two tokens notched nearly million losses traders.	-0.2992102
749	2022-04-26	bitcoin correlation gold backed paxg token weakens record low . bitcoin inverse correlation paxg represents leading cryptocurrency recent behavior risk asset rather store value.	-0.22086409
750	2022-04-26	first mover americas bitcoin price bounce stalls options max pain focus . latest moves crypto markets context april 26 2022.	-0.39781734
751	2022-04-27	first mover americas bitcoin . latest moves crypto markets context april 27 2022.	0.005719831
752	2022-04-27	bitcoin derivative data suggests potential short squeeze . minor increase price could send short sellers scrambling close bets.	-0.8884603
753	2022-04-27	first mover asia spot bitcoin etfs launching australia elsewhere face brutal fund outflows . australia follows lengthy list spot bitcoin issuances europe canada products come challenging time crypto bitcoin ether drop.	-0.9127633
754	2022-04-27	dogecoin terra fall steepest among major cryptos long traders lose . digital assets lost 3.5 percent capitalization past 24 hours gradually recovered european morning hours wednesday.	-0.9194362
755	2022-04-27	market wrap cryptos stocks fall bitcoin trades . sentiment among crypto traders remains mixed.	-0.9109396
756	2022-04-27	bitcoin slips toward rally fizzles . russia suspension gas supplies poland appeared darken largest cryptocurrency failed attempt hold gains market analysts say.	-0.59503996
757	2022-04-27	bitcoin pullback deepens support . btc current pullback similar occurred september last year albeit weak price momentum.	-0.31925285
758	2022-04-27	crypto market direction recession might depend nasdaq . analysts say broader stock market goes goes bitcoin recession hits.	-0.7256666
759	2022-04-28	first mover americas bitcoin draws premium yen markets fx volatility spikes . latest moves crypto markets context april 28 2022.	-0.1548779
760	2022-04-28	morgan stanley says 100 crypto assets created past week mainly defi exchanges . despite fall crypto prices creation digital assets still high bank analysts said.	0.4363477
761	2022-04-28	dogecoin whale transactions reach 3 1 2 month high . elon musk acquisition twitter may galvanized holders large amounts dogecoin activity.	0.35652286
762	2022-04-28	argo blockchain shares jump updated hashrate guidance . stock rose since march miner said expects hashrate reach 5.5 eh year end.	0.4827816
763	2022-04-28	market wrap bitcoin stabilizes bearish sentiment pauses . relief bounce stocks cryptos could short lived recession risks linger.	-0.44804028
764	2022-04-28	bitcoin recovers stocks rebound . largest cryptocurrency correlation tech stocks strengthened.	0.45503074
765	2022-04-28	bitcoin bounces support resistance . btc remains tight trading range loss upside momentum.	-0.56177044
766	2022-04-28	luna supply drops time low call deflationary . keep demand terra ust stablecoin luna tokens burned maintain peg . things equal less supply could help support price.	0.04857284
767	2022-04-28	first mover asia indian crypto exchanges trading volume continues dive following new tax law cryptos higher . wazirx coindcx volumes less third levels prior regulations going effect bitcoin ether rise.	-0.4913116
768	2022-04-29	first mover americas bitcoin market braces fed 50 basis point rate hike . latest moves crypto markets context april 29 2022.	-0.027180213
769	2022-04-29	dbs focus institutional crypto looking retail trading desk . ceo piyush gupta said institutional accredited crypto clients focus without entirely ruling retail crypto platform	0.024601094
770	2022-04-29	apecoin futures see liquidations volatile trading . tokens surged sank new features bored ape yacht club ecosystem went live.	-0.14445713
771	2022-04-29	first mover asia hong kong sure needs cbdc . issues prompted countries explore central bank digital currency exist extent hong kong bitcoin continues mini upswing.	0.651746
772	2022-04-29	bitcoin holding support resistance . current price action similar occurred 2018 2019.	0.0066299513
773	2022-04-29	market wrap cryptos mixed bitcoin trades near . btc track 15 percent decline month compared 13 percent loss eth.	-0.42850232
774	2022-04-29	bitcoin back countries embrace crypto . fresh signs emerged accumulation investors greater adoption nations africa central south america.	0.52985305
775	2022-04-29	us economy shrinks unexpectedly amplifying recession fears . headline gdp shrank 1.4 percent data bureau economic analysis showed thursday . analysts expecting 1 percent increase.	-0.21239345
776	2022-04-29	bitcoin mantiene su soporte con una resistencia en .000. la evoluci n del precio actual es similar la que tuvo lugar en 2018 2019.	0.17338668
777	2022-04-30	nexo token enjoys short lived rally upon binance listing . price surged nearly 60 percent listing went live earlier friday.	0.6218468
778	2022-04-30	bitcoin momentum weakens support . btc trading range could persist following week.	-0.90613705
