	symbol	date	content	sentiment_score
13293	RACA_General	2021-12-05	find	0.10030991
13294	RACA_General	2021-12-05	hi advantage buying metamon sale plan b 1x normal metamon	0.039531358
13295	RACA_General	2021-12-05	airdrop box r metamon id 110. radiogaga	0.020987183
13296	RACA_General	2021-12-05	data collected mtn	0.027610889
13297	RACA_General	2021-12-05	radiogaga main citizen usm metamon saw cool image yesterday city full metamons	0.8349099
13298	RACA_General	2021-12-05	read	0.121187724
13299	RACA_General	2021-12-05	difference metamons new come 20 energy almost metamon marketplace exhausted sellers used energy putting metamons sale	0.012402494
13300	RACA_General	2021-12-05	radiogaga guys think metamon staking ton metamons farming eggs new moves lock raca exchanging metamons . really deflationary market prices nfts though good token	0.39980462
13301	RACA_General	2021-12-05	truth game limited certain users must give every participants chance enjoy metamon game long nft marketplace prices determined traders time	0.011494201
13302	RACA_General	2021-12-05	announced scheduled done please stay tuned	0.032181047
13303	RACA_General	2021-12-05	metamon sale	0.020213861
13304	RACA_General	2021-12-05	prices determined supply demand increase egg supply increasing metamons harvesting drops made week end decreasing nft prices . eggs metamon potions diamond sold	-0.40308833
13305	RACA_General	2021-12-05		
13306	RACA_General	2021-12-05	creating metamon staking pool wont barrier new players joining game give players another option earn something metamons farming eggs	0.06641203
13307	RACA_General	2021-12-05	metamon staking pool eggs stake eggs play game level get egg fragments	0.02190379
13308	RACA_General	2021-12-05	make pool earn something else egg ..	0.075379
13309	RACA_General	2021-12-05	hi whats difference metamoon avatar metamon normal randon choice somithing like different stats rewards	0.018594448
13310	RACA_General	2021-12-05	first need lv60 announced medium least one week ago	0.043287005
13311	RACA_General	2021-12-05	difference 2020220 avatars metamon price determined users market . rarity matters n 2000000 r 20000 sr 200 ssr 20	0.015171143
13312	RACA_General	2021-12-05	anyone want give metamoon money buy	0.017527658
13313	RACA_General	2021-12-05	current price metamoon know metamon	0.0132549275
13314	RACA_General	2021-12-05	new project let get	0.03702742
13315	RACA_General	2021-12-05	give rest mate . 24 eggs ledger wallet cant access rewards deposited game wallet metamask . moved concentrated playing earning . oneday get access eggs . 99 percent people satisfied racca team . compesation able play finacially rewarding game crypto space	0.14323336
13316	RACA_General	2021-12-05		
13317	RACA_General	2021-12-05	hi admin radiogaga 2 eggs withdrawn unsuccessfully waited 12 hours still synced . problem see txid check.	0.010585766
13318	RACA_General	2021-12-05	absolutely correct	0.1364148
13319	RACA_General	2021-12-05	radiogaga hint new items usm current items seem enough build things.	0.28338256
13320	RACA_General	2021-12-05	stay tuned	0.097067565
13321	RACA_General	2021-12-05	check ingame transaction history	0.012434289
13322	RACA_General	2021-12-05	yes checked already . said success found txid eggs wallet . thats problem . know error rejected due gas fee unable calculated . normally eggs must credited back game assets deducted success marked transaction history.	-0.14876465
13323	RACA_General	2021-12-05	dm address copy said need record later remember happened	0.020008061
13324	RACA_General	2021-12-05	seem remember situation dont understand get phrase private key get download metamask extension import wallet anytime hmm use hardware assume assets lot choice.	0.010455397
13325	RACA_General	2021-12-05	listed binance idea	0.016430847
13326	RACA_General	2021-12-05	first time discord pretty lost . learning way crypto world wow lot absorb.	-0.070428625
13327	RACA_General	2021-12-05	dont know wanna list us	0.008958938
13328	RACA_General	2021-12-05	reach	0.101310216
13329	RACA_General	2021-12-05	project introduction good start	0.8378515
13330	RACA_General	2021-12-05	nope	0.118115656
13331	RACA_General	2021-12-05	determined binance us	0.048377182
13332	RACA_General	2021-12-05	gotcha faster get faster moon	0.20910636
13333	RACA_General	2021-12-05	yep need wait binance never told us token ahead.	0.072597474
13334	RACA_General	2021-12-05	learned use binance live sux.	0.02804257
13335	RACA_General	2021-12-05	ppl knows buy lot roght . pretty sire illegal tell someone stock crypto blow binance listing exemple	0.042231377
13336	RACA_General	2021-12-05	someone give information opposing metamon classes	0.0029345024
13337	RACA_General	2021-12-05	info yet class dont matter	0.025082432
13338	RACA_General	2021-12-05	good	0.2134694
13339	RACA_General	2021-12-05	user guy scammer admin radiogaga messaged offered help problem . ban pls.	0.39010087
13340	RACA_General	2021-12-05	send screenshot scammer report pls	-0.007366091
13341	RACA_General	2021-12-05	ok	0.056451116
13342	RACA_General	2021-12-05	well need . ban	0.13489226
13343	RACA_General	2021-12-05	nan	0.122046724
13344	RACA_General	2021-12-05	radiogaga please check dm asap	0.013916521
13345	RACA_General	2021-12-05	confirmation egg luck rumor	0.29972112
13346	RACA_General	2021-12-05	nope official info publish general announce t.me radioncacaofficialnews telegram	0.014105192
13347	RACA_General	2021-12-05	tks	-0.04932166
13348	RACA_General	2021-12-05	im waiting potion quantity determined	0.02988322
13349	RACA_General	2021-12-05	hi radiogaga round 4 dec 16 2021	0.02568638
13350	RACA_General	2021-12-05	planned yes sure changed	0.10999793
13351	RACA_General	2021-12-05	thanks information.	0.10692085
13352	RACA_General	2021-12-05	whats round 4	-0.055174503
13353	RACA_General	2021-12-06	hello guys anyone know end time racapunk egg please	0.05215209
13354	RACA_General	2021-12-06	radiogaga winning rate terrible today result 1 account . must change done winning rate . intentionally must bug summary 10 316 win 9 20 45.00 percent 351 fragments 24.11 fragments win 12.18 fragments lose summary 8 315 win 10 20 50.00 percent 352 fragments 23.40 fragments win 11.80 fragments lose summary 1 314 win 8 20 40.00 percent 280 fragments 20.00 fragments win 10.00 fragments lose summary 1 314 win 11 20 55.00 percent 310 fragments 20.00 fragments win 10.00 fragments lose summary 1 314 win 9 20 45.00 percent 290 fragments 20.00 fragments win 10.00 fragments lose summary 1 314 win 5 20 25.00 percent 250 fragments 20.00 fragments win 10.00 fragments lose summary 1 314 win 8 20 40.00 percent 280 fragments 20.00 fragments win 10.00 fragments lose summary 1 313 win 9 20 45.00 percent 290 fragments 20.00 fragments win 10.00 fragments lose summary 1 312 win 9 20 45.00 percent 290 fragments 20.00 fragments win 10.00 fragments lose	-0.24664158
13355	RACA_General	2021-12-06	friend pet total point low win rate 80 percent 84 percent amazing.	0.10079172
13356	RACA_General	2021-12-06	yup happend well hace 15 loses one metamon sad cat	0.0569579
13357	RACA_General	2021-12-06	site radiogaga	0.026678272
13358	RACA_General	2021-12-06	general announce	0.0002686344
13359	RACA_General	2021-12-06	yea reading	0.039553836
13360	RACA_General	2021-12-06	dec 6th	0.027724821
13361	RACA_General	2021-12-06	mine	0.1064208
13362	RACA_General	2021-12-06	well announcement sounds interesting	0.3078225
13363	RACA_General	2021-12-06	nan	0.122046724
13364	RACA_General	2021-12-06	nothing wrong rate.	0.04770554
13365	RACA_General	2021-12-06	well simple maths u go 15 loses 5 wins u go 18 2 sth	0.11758246
13366	RACA_General	2021-12-06	true play 1 day 1 day rewards	0.023006566
13367	RACA_General	2021-12-06	going prepare airdrop usm public chain token inside metamon game metamon game go offline 5 55pm utc 1 55 sgt . fair tentative plan let game offline 24 hours . please stay tuned . token airdropped u usm token game available withdrawal 6 months . airdropped tokens 12 month vesting period . vesting start june 2022. usm tokens listed exchange moment usm tokens circulation march 2022 tentative plan . try launch usm tokens binance launchpad march 2022 tentative plan.	0.034025546
13368	RACA_General	2021-12-06	mean game today	0.015350645
13369	RACA_General	2021-12-06	24h ...	0.02318659
13370	RACA_General	2021-12-06	launch launchpad thats mean listing near...excited	0.07639117
13371	RACA_General	2021-12-06	ya game indeed	0.03838563
13372	RACA_General	2021-12-06	radiogaga game reopened buy new metamons deposit game count	0.024117596
13373	RACA_General	2021-12-06	tommorow 5 min stamina reset play 24h 16pm utc	0.016513934
13374	RACA_General	2021-12-06	16pm utc	-0.05592748
13375	RACA_General	2021-12-06	sure stay tuned.	0.19177103
13376	RACA_General	2021-12-06	said within 24hr game go backonline . metamons also count . admins global telegram group said snapshot already taken	0.013524099
13377	RACA_General	2021-12-06	hey guys ir stake bmm still gain bost	0.8628129
13378	RACA_General	2021-12-06	boost	0.15983859
13379	RACA_General	2021-12-06	want get extra odds bmm needs wallet staking address wallet address	0.022050183
13380	RACA_General	2021-12-06	thank queen	0.18919262
13381	RACA_General	2021-12-06	man massive announcements today.	0.09842424
13382	RACA_General	2021-12-06	let lock raca	0.03273649
13383	RACA_General	2021-12-06	read general announce unstake bmm	0.030236924
13384	RACA_General	2021-12-06	wait	0.08964357
13385	RACA_General	2021-12-06	waiting excitement	0.01729653
13386	RACA_General	2021-12-06	n metamon value min 3 6 eth next 2 3 month . omg marssss	0.04246267
13387	RACA_General	2021-12-06	locking raca mean help coin	0.08919679
13388	RACA_General	2021-12-06	less coin market value goes	0.020609137
13389	RACA_General	2021-12-06	12 k 24k per normal metamon 2 3 month . im buying	0.036476947
13390	RACA_General	2021-12-06	benifit kiss land . poor kissland holder	0.040648058
13391	RACA_General	2021-12-06	stay tuned	0.097067565
13392	RACA_General	2021-12-06	im feeling ath near	0.20285857
13393	RACA_General	2021-12-06	gonna buy new kisslands tmr got money another investment v land promising wait	0.51665324
13394	RACA_General	2021-12-06	sorry ask since english native language understand correctly bonus change canceled . okay got . however stake bmm eligible future possible airdrops ones hold nft	0.111242585
13395	RACA_General	2021-12-06	chance	0.0762515
13396	RACA_General	2021-12-06	airdrop metamon bmm	0.01814944
13397	RACA_General	2021-12-06	oh know meant future possible airdrops . believe wallet effective right	0.20549405
13398	RACA_General	2021-12-06	stake bmm raca new airdrop plans bmm yet . extra odd plan canceled	0.12050654
13399	RACA_General	2021-12-06		
13400	RACA_General	2021-12-06	hello see article 14 vs 15 conflict	0.040793538
13401	RACA_General	2021-12-06	metamon game opend eggs enjoy round airdrop	0.11011191
13402	RACA_General	2021-12-06	cant log game	-0.0007659495
13403	RACA_General	2021-12-06	something wrong ....... get tip box pop says failed	-0.74783015
13404	RACA_General	2021-12-06	game offline 24 hours read general announce	0.0127443
13405	RACA_General	2021-12-06	yes exactly . patient	0.07243347
13406	RACA_General	2021-12-06	14 clarify pks understand must open egg receive usm token . sell earned eggs receive usm token . true	0.042349722
13407	RACA_General	2021-12-06	gamer holding raca . someone help understand wise hold raca	0.12478318
13408	RACA_General	2021-12-06	play today collect eggs 5 eggs 24hrs	0.02429637
13409	RACA_General	2021-12-06	24hrs	-0.055636097
13410	RACA_General	2021-12-06	ahh sucks know sticks missing daily 5 eggs losing possible assets	-0.8466825
13411	RACA_General	2021-12-06	5 eggs ok ....	0.24573115
13412	RACA_General	2021-12-06	radiogaga hi boss correct im wrong eggs stuck game open receive usm token	0.0009963997
13413	RACA_General	2021-12-06	next 24 hours deposit metamon game still receive usm token	0.10410975
13414	RACA_General	2021-12-06	14. eggs game opened enjoy round airdrop.	0.07013231
13415	RACA_General	2021-12-06	mean	0.057979412
13416	RACA_General	2021-12-06	counted sir	0.13040796
13417	RACA_General	2021-12-06	radiogaga metamons game snapshot qualifies fhe first round airdrops correct	0.02089652
13418	RACA_General	2021-12-06	u usm token airdrop	0.032413147
13419	RACA_General	2021-12-06	good news . walk slowly . project long term major one . always read official news	0.15919992
13420	RACA_General	2021-12-06	think means metamon egg open get metamon metamon qualify airdrop.	0.026491545
13421	RACA_General	2021-12-06	penalty unstake nft	0.04655063
13422	RACA_General	2021-12-06	plan amazing thank raca team metamon moon	0.50070536
13423	RACA_General	2021-12-06	amazing thankyouuuu raca teamm	0.6351545
13424	RACA_General	2021-12-06	problem hard get metamon . eggs 2million metamons see metamon id numbers market place 600 000 100000 set aside promo leaving approx 1million odds yielding metamon egg seems effected sure k data tracking verify saying.	-0.07632201
13425	RACA_General	2021-12-06	13. airdrop snapshot made 24 hours game back online.	0.08489416
13426	RACA_General	2021-12-06	observations correct . sure get metamon marketplace best option . currently 600 normal metamons sell 800k 8m price raca.	0.16107278
13427	RACA_General	2021-12-06	thinking better sell eggs buy metamon avatars shame cause exitment earning metamon assets eggs disappearing	0.03327098
13428	RACA_General	2021-12-06	nan	0.122046724
13429	RACA_General	2021-12-06	buy metamon avatars rather metamon	0.01749305
13430	RACA_General	2021-12-06	. cant limited supply . metamons always valuable usmverse.	-0.10302836
13431	RACA_General	2021-12-06	advantage metamon avatar	0.092610605
13432	RACA_General	2021-12-06	think chance recieving r sr ssr agin either would nice radiogaga could confirm rare metamons obtained via metamon avatars	0.060420256
13433	RACA_General	2021-12-06		
13434	RACA_General	2021-12-06	agreed said aiming n metamon value 3 6 eth	0.03518918
13435	RACA_General	2021-12-06	says normal metamon nft . always get n metamon like dev selling	0.04685497
13436	RACA_General	2021-12-06	ahhh ok	0.18175904
13437	RACA_General	2021-12-06	thankyou	0.3645455
13438	RACA_General	2021-12-06	still chance get high level n metamon	0.82930773
13439	RACA_General	2021-12-06	lowest power mean power	0.01657564
13440	RACA_General	2021-12-06	true .. good early enjoying gains slowing feel jibbed lol	0.7902113
13441	RACA_General	2021-12-06	possible seems putting serious amount eth help push price level . 2m supply reach even 10 eth depending community growth supporting community become.	0.8154462
13442	RACA_General	2021-12-06	might try selling eggs . 5 eggs day 80 000 raca take 2 days buy avatar better opening 10 eggs avatar dilemma would devastated knowing sold egg rare metamon omg dilemmas lol	0.08673535
13443	RACA_General	2021-12-06	things list order participate airdrop	0.018866636
13444	RACA_General	2021-12-06	keep collecting till 100 eggs opening egg frenzy see happens lol 20 days collecting eggs also want level metamons opening eggs potions also essential omg lol hectic deciding right strategy	0.053133972
13445	RACA_General	2021-12-06	5 eggs day lot seems lot metamons.	0.09174366
13446	RACA_General	2021-12-06	simply need metamon game receive usm airdrop.	0.081675895
13447	RACA_General	2021-12-06		
13448	RACA_General	2021-12-06	buy official nft marketplace radiocaca.com	0.020457491
13449	RACA_General	2021-12-06	thank king	0.28370208
13450	RACA_General	2021-12-06	guys know radiocaca safe	0.034252185
13451	RACA_General	2021-12-06	safe provide specifics inquiry	0.034830265
13452	RACA_General	2021-12-06	connected metamask wallet afraid scammed	0.005423259
13453	RACA_General	2021-12-06	pls airdrop tweet deleted	0.02058366
13454	RACA_General	2021-12-06	13	0.023943633
13455	RACA_General	2021-12-06	nice	0.11208581
13456	RACA_General	2021-12-06	long visit official link safe . check links contracts	0.1578426
13457	RACA_General	2021-12-06	hello guys	0.103493065
13458	RACA_General	2021-12-06	whale	0.11327939
13459	RACA_General	2021-12-06	missed	0.1282641
13460	RACA_General	2021-12-06	negative	-0.017580256
13461	RACA_General	2021-12-06	maybe guppie	0.06917556
13462	RACA_General	2021-12-06	forming metamon alliance metamon players preparation ability create metamon gangs dm want join	0.028528214
13463	RACA_General	2021-12-06	hello guys	0.103493065
13464	RACA_General	2021-12-06	raca strong one...really pump huge	0.5349689
13465	RACA_General	2021-12-06	agreed raca stayed strong crash	0.7526165
13466	RACA_General	2021-12-06	great project	0.1868638
13467	RACA_General	2021-12-06	keep builting raca	0.4124683
13468	RACA_General	2021-12-06		
13469	RACA_General	2021-12-06	yoooooo	0.06440752
13470	RACA_General	2021-12-06	game playable rn log says tips failed	0.033149533
13471	RACA_General	2021-12-06	read announcement bro general announce	0.025513954
13472	RACA_General	2021-12-06	going prepare airdrop usm public chain token inside metamon game metamon game go offline 5 55pm utc dec 5 1 55 sgt . fair tentative plan let game offline 24 hours . please stay tuned . token airdropped u usm token game available withdrawal 6 months . airdropped tokens 12 month vesting period . vesting start june 2022. usm tokens listed exchange moment usm tokens circulation march 2022 tentative plan . try launch usm tokens binance launchpad march 2022 tentative plan.	0.034608286
13473	RACA_General	2021-12-06	greet everyone	0.05914265
13474	RACA_General	2021-12-06		
13475	RACA_General	2021-12-06	ol hi . hola cio hallo hello	0.11820185
13476	RACA_General	2021-12-06		
13477	RACA_General	2021-12-06	excellent projects sir	0.88347566
13478	RACA_General	2021-12-06	one time airdrop	0.0365166
13479	RACA_General	2021-12-06	metamon avatar converted new metamon n. metamon r sr ssr different think sold marketplace	0.024165723
13480	RACA_General	2021-12-06	radiogaga tomorrow game back deposit new one metamon bought marketplace today game count usm airdrop 3. metamons game get usm airdrop . 13. airdrop snapshot made within 24 hours game back online.	0.035845697
13481	RACA_General	2021-12-06	two points seem conflict . one point means current game metamons point still chance deposit metamons game snapshot time confused.	-0.3993465
13482	RACA_General	2021-12-06	general announce	0.0002686344
13483	RACA_General	2021-12-06	hi future billionaires pretty messed see price going . prediction february 2022	0.10481672
13484	RACA_General	2021-12-06	u see good chance buy	0.77848786
13485	RACA_General	2021-12-06	usm token tha airdropped	0.06819743
13486	RACA_General	2021-12-06	play 24 hours . mtm energy counts accumulated next day	0.005366483
13487	RACA_General	2021-12-06		
13488	RACA_General	2021-12-06	based announcement usm 1b total supply . wait see fare coming months.	0.0152672175
13489	RACA_General	2021-12-06	hope open game next live open awsome rewards 5 eggs able yield today closure game 24hrs equals loss min potential assets minting 5 eggs sure usm token replace losss good hope	0.084394515
13490	RACA_General	2021-12-06	cheap	0.1259658
13491	RACA_General	2021-12-06	buy anything opensea unless confirm	0.014466631
13492	RACA_General	2021-12-06	know one official	0.013663536
13493	RACA_General	2021-12-06	radiogaga staking starting mention latest announcement.	0.055784255
13494	RACA_General	2021-12-06	confirm make specific plans copied local manager group ceo pinned	0.021221012
13495	RACA_General	2021-12-06	stay tuned maybe need time update	0.09179772
13496	RACA_General	2021-12-06	time update meaning open soon next couple days	0.025351752
13497	RACA_General	2021-12-06	maybe 25h 30h way couple days	0.053322602
13498	RACA_General	2021-12-06	thank	0.109168686
13499	RACA_General	2021-12-06	loss lost nothing pay raca charge time	0.012947426
13500	RACA_General	2021-12-06	raca never lost	0.035389114
13501	RACA_General	2021-12-06	rephrase lost potential profits would earnt buy playing may cost certainly saved cost certainly lost ability earn game assets . chain reaction able level metamons day also increases asset value . yeh lost great job peeps	0.12967336
13502	RACA_General	2021-12-06	much update still need digest	0.026330553
13503	RACA_General	2021-12-06	mean missed lost	-0.24182373
13504	RACA_General	2021-12-06	whatever earn future let stay tuned	0.058730766
13505	RACA_General	2021-12-06	certain guys legends delivering see greed whatsoever see continuous improve yoh proud	0.75165224
13506	RACA_General	2021-12-06	radiogaga 3 percent fee charge seller right apply actions put item sale revoke transfer ...	0.017734282
13507	RACA_General	2021-12-06	nft sold	0.027361846
13508	RACA_General	2021-12-06	another question latest airdropping usm ratio right	0.013212923
13509	RACA_General	2021-12-06	enter metamon island failed . fix	-0.18421441
13510	RACA_General	2021-12-06	game	0.053911403
13511	RACA_General	2021-12-06	yes	0.12283732
13512	RACA_General	2021-12-06	update	0.0667958
13513	RACA_General	2021-12-06	general announce	0.0002686344
13514	RACA_General	2021-12-06	also looking specific answer question . hope answer soon.	0.1254982
13515	RACA_General	2021-12-06	hope metamon today get usm token think 200m u usm enough happy	0.24842127
13516	RACA_General	2021-12-06	get airdrop	0.034621872
13517	RACA_General	2021-12-06		
13518	RACA_General	2021-12-06	metamon island still offline open	-0.5552834
13519	RACA_General	2021-12-06	day	0.06646152
13520	RACA_General	2021-12-06	decided airdrop 25 percent usm tokens current metamon players . need something get usm tokens	0.04134349
13521	RACA_General	2021-12-06	good project thanks	0.8090139
13522	RACA_General	2021-12-06	radiogaga cuz game delay play today lost egg plan situation	-0.6493888
13523	RACA_General	2021-12-06	read news	0.061596237
13524	RACA_General	2021-12-06	think raca strong project project huge rocket miss join amazing project hopefully project better future.	0.89509547
13525	RACA_General	2021-12-06		
13526	RACA_General	2021-12-06	get	0.07137388
13527	RACA_General	2021-12-06	get braca stake califorina land	0.07610491
13528	RACA_General	2021-12-06	get	0.07137388
13529	RACA_General	2021-12-06	links contracts buy raca bsc chain	0.07444751
13530	RACA_General	2021-12-06	lose nothing pay raca charge time	0.004449317
13531	RACA_General	2021-12-06	ok thank	0.1641022
13532	RACA_General	2021-12-06	correct lose missed potentially gaining game assets	-0.027899683
13533	RACA_General	2021-12-06	need switch eth network raca want stack	0.023402471
13534	RACA_General	2021-12-06	start stake need switch chain	0.026491195
13535	RACA_General	2021-12-06	eth gas fee	0.026723223
13536	RACA_General	2021-12-06	send 5mil coins raca address	0.03640017
13537	RACA_General	2021-12-06	holding raca token profitable demands games increase long run one play game	0.024132514
13538	RACA_General	2021-12-06	mpb eth	0.02685003
13539	RACA_General	2021-12-06	5m land need eth	0.018040363
13540	RACA_General	2021-12-06	depends much long hodl	0.08346218
13541	RACA_General	2021-12-06	need switch raca bsc eth network send	0.02435875
13542	RACA_General	2021-12-06	anything cmc airdrop	0.053877056
13543	RACA_General	2021-12-06	looking long term big bag . interested playing.	0.075029
13544	RACA_General	2021-12-06	need since plan raca bsc	0.34977743
13545	RACA_General	2021-12-06	read twitter carefully	0.041206792
13546	RACA_General	2021-12-06	radiogaga new land coming kiss land holder going get benefit holding kiss land soon	0.223228
13547	RACA_General	2021-12-06	stay tuned land precious even farming plans yet	0.1373101
13548	RACA_General	2021-12-06	many mpb	-0.0023769513
13549	RACA_General	2021-12-06	mpb	-0.043125007
13550	RACA_General	2021-12-06	matrix plus box	0.08154326
13551	RACA_General	2021-12-06	360 million raca mpb opportunity . maybe whale lend please	0.10717692
13552	RACA_General	2021-12-06	radiogaga reason ditching braca latest staking offer	-0.399644
13553	RACA_General	2021-12-06		
13554	RACA_General	2021-12-06	one lend money others	0.014051231
13555	RACA_General	2021-12-06	research think good participate	0.1503599
13556	RACA_General	2021-12-06		
13557	RACA_General	2021-12-06	starting like project i. hope pray project successful going try lucky	0.09722737
13558	RACA_General	2021-12-06	radiogaga 11. remaining airdrop usm tokens shared among 10 000 50 000 metamons first reach level 60. doesnt seem fair everyone started beginning able level much quicker new players start 2 3 weeks later	0.09073228
13559	RACA_General	2021-12-06	success moon radiocaca	0.2672948
13560	RACA_General	2021-12-06	first come first enjoy life	0.054727893
13561	RACA_General	2021-12-06	mean way level buying raca play	0.045281697
13562	RACA_General	2021-12-06	highest level metamon right	0.040297255
13563	RACA_General	2021-12-06	think would make game interesting	0.1506007
13564	RACA_General	2021-12-06	yeah man	0.35442585
13565	RACA_General	2021-12-06	play normal	0.014565293
13566	RACA_General	2021-12-06	around 30	0.06727426
13567	RACA_General	2021-12-06	hold kiss land get usm token	0.15527624
13568	RACA_General	2021-12-06	metamon	0.015444886
13569	RACA_General	2021-12-06	calculate based many metamon 1 account game	0.013146089
13570	RACA_General	2021-12-06	snapshot easy	0.013412802
13571	RACA_General	2021-12-06	maybe open eggs see get metamon usm token	0.06687856
13572	RACA_General	2021-12-06	course good luck	0.5499353
13573	RACA_General	2021-12-06	radiogaga specific place clearly explains usm token works	0.025205392
13574	RACA_General	2021-12-06	radiogaga general announce 14. eggs game opened enjoy round airdrop . mean get usm opening egg much usm egg many percentage getting usm compared getting others nfts potion metamon diamond	0.24096803
13575	RACA_General	2021-12-06	layer2 public chain like eth	0.03701963
13576	RACA_General	2021-12-06	means get metamon eggs snapshot period enjoy usm airdrop.	0.0628526
13577	RACA_General	2021-12-06	ah .. ic . thanks clarification . cheers	0.114745624
13578	RACA_General	2021-12-06	always suport	0.19136047
13579	RACA_General	2021-12-06	1 n metamon 10 eth rocket reverse	0.044453
13580	RACA_General	2021-12-06	hi admin 24 hours game open sell metamon take snapshot get usm still wait dev confirm also dev confirm scan snapshot thank admin	-0.00090272725
13581	RACA_General	2021-12-06	make announcement later specific plans tbd	0.0004836172
13582	RACA_General	2021-12-06	thank	0.109168686
13583	RACA_General	2021-12-06	airdrops	0.015627012
13584	RACA_General	2021-12-06	radiogaga 3 percent fee buyers pay 103 percent item price seller get 97 percent item price	0.011046602
13585	RACA_General	2021-12-06	seller j assume market 3 percent cover	0.11978316
13586	RACA_General	2021-12-06	seller get 97 percent item price	0.015729457
13587	RACA_General	2021-12-06		
13588	RACA_General	2021-12-06	market isssue already solve thats fee	0.15558422
13589	RACA_General	2021-12-06	okay	0.08952681
13590	RACA_General	2021-12-06	get usm metamon game something else	0.04196378
13591	RACA_General	2021-12-06	pls get airdrop	0.10911779
13592	RACA_General	2021-12-06	would nice idea	0.37530887
13593	RACA_General	2021-12-06	let metamon game	0.03323907
13594	RACA_General	2021-12-06	estimate time mt done still chance use today energy	0.08399508
13595	RACA_General	2021-12-06	fixed let keep 0 percent forever	0.020051634
13596	RACA_General	2021-12-06	stay tuned maybe today	0.16423735
13597	RACA_General	2021-12-06	nice thx	0.058042295
13598	RACA_General	2021-12-06	hi mpb get stake 360 mil raca according announcement	0.041654386
13599	RACA_General	2021-12-06		
13600	RACA_General	2021-12-06	anyone know many metamons bought	0.012433512
13601	RACA_General	2021-12-06	view acc bscscan navigate link metamon contract total supply 464 171 mnm	0.014184858
13602	RACA_General	2021-12-06	coinmarketcap airdrop ask discord youtube usernames need enter	-0.0025358591
13603	RACA_General	2021-12-06	idk legit . asks us join telegram channel 4 5k users . need join something called radiocacagroup2 telegram global group already	0.04236704
13604	RACA_General	2021-12-06	radiogaga game closed 24 hours . mtm energy counts reset 0 accumlated next day	-0.01227102
13605	RACA_General	2021-12-06	20 new day	-0.3217541
13606	RACA_General	2021-12-06	means energy today lost pity know airdrop amount cover loss eggs	-0.9238042
13607	RACA_General	2021-12-06	lost one play lost fair anyone	-0.6914496
13608	RACA_General	2021-12-06	ok. fine everyone play . wondering airdrop amount cover amount made selling eggs . considered lost . thinking way . anw ask cause nothing anyone.	-0.06859364
13609	RACA_General	2021-12-06	server online today	0.021509271
13610	RACA_General	2021-12-06	good luck projects	0.49168065
13611	RACA_General	2021-12-06	think started offline 2pm sgt right .. offline time ppl might play spend energy today	0.06965925
13612	RACA_General	2021-12-06	total time maintenance 24hr one luckier . fair bro.	-0.3386627
13613	RACA_General	2021-12-06	5 55pm utc dec 5 1 55 sgt . tell play	0.05555149
13614	RACA_General	2021-12-06	stay tuned maybe bit longer	0.21054943
13615	RACA_General	2021-12-06	queen please try lunarcrush marketing purpose . tell internal team tools make raca well know everywhere	0.08624953
13616	RACA_General	2021-12-06	confirm one	0.08876623
13617	RACA_General	2021-12-06	stay tuned back online make announcement	0.1440247
13618	RACA_General	2021-12-06	hi everyone glad part great project	0.63209784
13619	RACA_General	2021-12-06	radiogaga use raca currency usm game usm token currency option usm game confused . use usm token purpose besides playing game like deploying smart contracts	0.02377612
13620	RACA_General	2021-12-06	greet	0.12293528
13621	RACA_General	2021-12-06	usm bit like bnb currency usm game raca.	0.04546572
13622	RACA_General	2021-12-06		
13623	RACA_General	2021-12-06	hi know cd update 8am 0am	0.009351641
13624	RACA_General	2021-12-06	18 00 utc	-0.04887242
13625	RACA_General	2021-12-06	thx	-0.039244745
13626	RACA_General	2021-12-06	bought yesterday eggs today dont see collection	0.023745246
13627	RACA_General	2021-12-06	would metamon openned according utc time	0.01984041
13628	RACA_General	2021-12-06	radiogaga use usm token gas fee spending raca token usm game option use bnb gas fee usm game instead	0.012550764
13629	RACA_General	2021-12-06	successfull guys	0.09823246
13630	RACA_General	2021-12-06	completed twitter task next	0.16149148
13631	RACA_General	2021-12-06	telegram id twitter id	0.029153299
13632	RACA_General	2021-12-06	wait still 13 days	-0.08428643
13633	RACA_General	2021-12-06	stay tuned specific time	0.10531872
13634	RACA_General	2021-12-06	wait info dont know either	0.013515579
13635	RACA_General	2021-12-06	maybe sync error hash	-0.7635204
13636	RACA_General	2021-12-06	could sync error wait	-0.81317353
13637	RACA_General	2021-12-06	tutorial transfer egg binance metamon	0.015416373
13638	RACA_General	2021-12-06	possible new eggs produced game . please check new egg contract bscan . producing eggs.	0.07523111
13639	RACA_General	2021-12-06	0xd40c03b8680d4b6a4d78fc3c6f6a28c854e94a79	0.022224724
13640	RACA_General	2021-12-06	see anything produced mint . transfer via market place.	0.013703306
13641	RACA_General	2021-12-06	radiogaga selected cause didnt input addresses	0.009922812
13642	RACA_General	2021-12-06	announcement game reopening	0.02103544
13643	RACA_General	2021-12-06	stay tuned boss woke right	0.1879282
13644	RACA_General	2021-12-06		
13645	RACA_General	2021-12-06	talking	0.14091703
13646	RACA_General	2021-12-06	twitter task	0.00446238
13647	RACA_General	2021-12-06	randomly picked dont know details let ask	0.012559029
13648	RACA_General	2021-12-06	hello admin ask auction mpb 1088 1099 binance nft auction end low price buy auction cancled	0.028527658
